"register","field","rule","severity","reads","message"
"G125","NUM_PARC","REGRA_PREENCHIMENTO_POR_MOVIMENTACAO_NUM_PARC_A4E3V1","2","TIPO_MOV",""
"G125","VL_PARC_PASS","REGRA_PREENCHIMENTO_POR_MOVIMENTACAO_VL_PARC_PASS_A4E3V1","2","TIPO_MOV",""
"G125","VL_IMOB_ICMS_DIF","REGRA_PREENCHIMENTO_POR_MOVIMENTACAO_VL_IMOB_ICMS_DIF_A4E3V1","2","TIPO_MOV",""
"G125","VL_IMOB_ICMS_FRT","REGRA_PREENCHIMENTO_POR_MOVIMENTACAO_VL_IMOB_ICMS_FRT_A4E3V1","2","TIPO_MOV",""
"G125","VL_IMOB_ICMS_OP","REGRA_PREENCHIMENTO_POR_MOVIMENTACAO_VL_IMOB_ICMS_OP_A4E3V1","2","TIPO_MOV",""
"G125","VL_IMOB_ICMS_ST","REGRA_PREENCHIMENTO_POR_MOVIMENTACAO_VL_IMOB_ICMS_ST_A4E3V1","2","TIPO_MOV",""
"G125","VL_IMOB_ICMS_OP","REGRA_IMOB_ICMS_MAIOR_ZERO","2","VL_IMOB_ICMS_ST;VL_IMOB_ICMS_FRT;VL_IMOB_ICMS_DIF","Para os tipos de movimentação iguais a ""SI"", ""IM"", ""IA"", ""CI"" ou ""MC"", pelo menos um dos campos VL_IMOB_ICMS_OP, VL_IMOB_ICMS_ST, VL_IMOB_ICMS_FRT ou VL_IMOB_ICMS_DIF deve ser maior que Zero."
"G125","","REGRA_DT_MOV_4002","6","","A data da movimentação deve ser igual a data inicial do período de apuração do Registro G110 quando o tipo de movimentação (TIPO_MOV) for igual a ""SI"". Para os demais tipos de movimentação a data deve ser menor ou igual à data final do período."
"G125","","REGRA_NUM_PARC","6","","O número de parcelas do ICMS (NUM_PAR) não pode ser maior que o valor informado no campo NR_PARC do Registro 0300 do bem ou componente correspondente."
"G125","","REGRA_VL_PARC_PASS","6","","O valor da parcela de ICMS passível de apropriação deve ser menor ou igual ao somatório dos campos VL_IMOB_ICMS_OP, VL_IMOB_ICMS_ST, VL_IMOB_ICMS_FRT, VL_IMOB_ICMS_DIF, dividido pelo valor informado no campo NR_PARC do Registro 0300 do bem ou componente correspondente."
"G125","","REGRA_TIPO_MOV_BEM_G125","6","",""
"G125","","REGRA_TIPO_MOV_COMPONENTE_G125","6","",""
"G125","","REGRA_VALIDA_VL_IMOB_ICMS_OP_G125","6","",""
"G125","","REGRA_VALIDA_VL_IMOB_ICMS_ST_G125","6","",""
"G125","","REGRA_VALIDA_VL_IMOB_ICMS_DIF_G125","6","",""
"G125","","REGRA_VALIDA_VL_IMOB_ICMS_FRT_G125","6","",""
"G125","DT_MOV","REGRA_DATA_VALIDA_A4E5V1","0","",""
"G125","DT_MOV","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"G126","DT_INI","REGRA_DATA_MENOR_IGUAL_DT_FIN_DT_INI_DT_FIN","2","DT_FIN",""
"G126","IND_PER_SAI","REGRA_IND_PER_SAI_OC_A4E3V1","2","VL_TRIB_OC;VL_TOTAL",""
"G126","VL_TRIB_OC","REGRA_VL_TRIB_OC","2","VL_TOTAL",""
"G126","DT_FIN","REGRA_MENOR_DT_INI_0000","2","",""
"G126","","REGRA_DUPLICIDADE_NO_REGISTRO_E100_INTERVALO_DATA_A9E1V1","6","",""
"G126","VL_PARC_APROP","REGRA_VL_PARC_APROP","2","VL_PARC_PASS;IND_PER_SAI","O valor da parcela do ICMS a ser apropriada (VL_PARC_APROP) deve ser menor ou igual à multiplicação do campo VL_PARC_PASS pelo campo IND_PER_SAI."
"G126","DT_INI","REGRA_DATA_VALIDA_A4E5V1","0","",""
"G126","DT_INI","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"G126","DT_FIN","REGRA_DATA_VALIDA_A4E5V1","0","",""
"G126","DT_FIN","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"G130","","REGRA_EXISTE_COD_PART_V2","6","",""
"G130","CHV_NFE_CTE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"G130","CHV_NFE_CTE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"G130","CHV_NFE_CTE","REGRA_COMPARA_UF_NFE_CTE_13001_V1","2","",""
"G130","CHV_NFE_CTE","REGRA_OBRIGATORIO_CHV_NFE_CTE_A13E1V2","2","COD_MOD;IND_EMIT",""
"G130","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"G130","CHV_NFE_CTE","REGRA_OBRIGATORIO_CHV_NFE_CTE_TERCEIROS_12001_V1","2","COD_MOD;IND_EMIT",""
"G130","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"G130","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"G130","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"G140","","REGRA_EXISTE_UNID_V2","6","",""
"G140","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"G140","","REGRA_VALIDA_UNID_G140","6","",""
"G140","NUM_ITEM","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"G140","QTDE","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"G990","","REGRA_QTD_LIN_BLOCOG","0","","Quantidade de linhas do bloco G informada não confere com a esperada pelo sistema."
"G990","","REGRA_BLOCO_COM_SEM_MOVIMENTO","0","",""
"H005","","REGRA_REGISTRO_OBRIGATORIO_H005","obrigatoriedade","",""
"H005","","REGRA_REGISTRO_OBRIGATORIO_H010","6","",""
"H005","","REGRA_OBRIGATORIO_H020_13001_V4","6","",""
"H005","DT_INV","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_INV","2","",""
"H005","DT_INV","REGRA_DT_INV_VALIDA","2","MOT_INV","Data do inventário inválida. Informar data menor que dois meses anteriores a data final do ""Registro 0000"", para motivo do inventário (MOT_INV) for igual a  '01'."
"H005","","REGRA_VL_INV","6","","O valor total do estoque (VL_INV do Registro H005) deve ser igual à soma dos valores dos itens (VL_ITEM) dos Registros H010."
"H005","","REGRA_OBRIGATORIO_MOT_INV_06_H005_15001_V1","6","",""
"H005","","REGRA_REGISTRO_H005_FINAL_PERIODO_V2","6","",""
"H005","DT_INV","REGRA_DATA_VALIDA_A4E5V1","0","",""
"H005","DT_INV","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"H010","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"H010","","REGRA_EXISTE_UNID_V2","6","",""
"H010","","REGRA_EXISTE_COD_PART_V2","6","",""
"H010","COD_PART","REGRA_COD_PART_NAO_PREENCHER","2","IND_PROP","Se for item de propriedade do informante e em seu poder, o código do participante não deve ser informado."
"H010","","REGRA_EXISTE_UNID_PARA_ITEM_INVENTARIO","6","","A unidade de inventário deverá ser igual à unidade informada no ""Registro 0200""."
"H010","","REGRA_EXISTE_H010","6","","Se o valor total do inventário for Zero, não informar o registro H010."
"H010","IND_PROP","REGRA_IND_PROP","2","COD_PART","Obrigatório informar o código do participante, se mercadoria de propriedade ou posse de terceiros (IND_PROP = 1 ou 2)."
"H010","COD_CTA","REGRA_OBRIGATORIO_COD_CTA","2","","O campo é obrigatório para EFD ICMS/IPI com Perfil igual a 'A' ou 'B'."
"H010","","REGRA_OBRIGATORIO_MOT_INV_06_H010_15001_V1","6","",""
"H020","","REGRA_NAO_INFORMAR_H020","6","","O registro não deve ser informado para motivo do inventário igual a 06 (registro avô H005)."
"H030","","REGRA_OBRIGATORIO_H030","6","","Este registro DEVE obrigatoriamente ser informado quando o registro avô H005 possuir o campo MOT_INV igual a 06."
"H030","","REGRA_NAO_INFORMAR_H030","6","","Este registro não pode ser informado quando o registro avô H005 possuir o campo MOT_INV diferente de 06."
"H990","","REGRA_QTD_LIN_BLOCOH","0","","Quantidade de linhas do bloco H informada não confere com a esperada pelo sistema."
"H990","","REGRA_BLOCO_COM_SEM_MOVIMENTO","0","",""
"K010","","REGRA_REGISTRO_OBRIGATORIO_K010","obrigatoriedade","",""
"K100","","REGRA_ABRANGER_PERIODO_ICMS_OP_K100","6","","Os períodos informados no registro K100 deverão abranger todo o período da escrituração, não sendo permitidos intervalos."
"K100","DT_INI","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_INI","2","",""
"K100","DT_FIN","REGRA_DATA_ENTRE_DT_INI_DT_FIN_0000_DT_FIN","2","",""
"K100","","REGRA_DUPLICIDADE_NO_REGISTRO_E100_INTERVALO_DATA_A9E1V1","6","",""
"K100","DT_INI","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K100","DT_FIN","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K200","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K200","","REGRA_EXISTE_COD_PART_V2","6","",""
"K200","","REGRA_DATA_FINAL_ESTOQUE","6","","O campo data do estoque final deve ser igual à data final do período de apuração - campo DT_FIN do Registro K100."
"K200","","REGRA_VALIDA_COD_ITEM_ESTOQUE_ESCRITURADO_A10E2V1","6","",""
"K200","COD_PART","REGRA_OBRIGATORIO_COD_PART_ESTOQUE","2","IND_EST","O campo é obrigatório quando o IND_EST for ""1"" ou ""2""."
"K200","COD_PART","REGRA_NAO_INFORMAR_COD_PART_K200","2","IND_EST","O campo COD_PART não pode ser informado para ""Estoque de propriedade do informante e em seu poder"" (IND_EST igual a 0)."
"K200","DT_EST","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K210","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K210","","REGRA_MENOR_DT_FIN_K100","6","","A data informada deve ser menor ou igual à data final da apuração do controle de produção e estoque."
"K210","","REGRA_DATA_ENTRE_DT_INI_DT_FIN_K210","6","",""
"K210","","REGRA_VALIDA_COD_ITEM_TP_ITEM_COD_ITEM_ORI","6","",""
"K210","DT_INI_OS","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K210","DT_INI_OS","REGRA_DT_INI_OS_OBRIGATORIO","1","DT_FIN_OS;COD_DOC_OS","O campo deve ser informado quando existir Código de Idenficação de Ordem de Serviço ou Data de Conclusão da Ordem de Serviço."
"K210","DT_FIN_OS","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K210","DT_FIN_OS","REGRA_MAIOR_IGUALDT_INI_OS","1","DT_INI_OS",""
"K210","COD_DOC_OS","REGRA_OBRIGATORIO_COD_DOC_OS","1","DT_INI_OS","O campo é de preenchimento obrigatório quando informada data inicial da Ordem de Serviço."
"K215","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K215","","REGRA_OBRIGATORIO_K215","6","","O registro deve ser informado quando não existir data inicial, data final e código da ordem de serviço."
"K215","","REGRA_DIF_COD_ITEM_ORI_COD_ITEM_DES_COD_ITEM_ORI","6","",""
"K215","","REGRA_VALIDA_COD_ITEM_TP_ITEM_COD_ITEM_DEST","6","",""
"K220","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K220","","REGRA_DATA_ENTRE_DT_INI_DT_FIN_K220","6","",""
"K220","COD_ITEM_DEST","REGRA_COD_DIFERENTE_ITEM_ORIGEM","2","COD_ITEM_ORI",""
"K220","","REGRA_VALIDA_COD_ITEM_TP_ITEM_COD_ITEM_ORI","6","",""
"K220","","REGRA_VALIDA_COD_ITEM_TP_ITEM_COD_ITEM_DEST","6","",""
"K220","DT_MOV","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K220","QTD_ORI","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K220","QTD_DEST","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K230","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K230","","REGRA_VALIDA_DT_FIN_OP_12001_V1","6","","O conteúdo do campo deve ser menor ou igual a DT_FIN do registro K100 e maior ou igual ao campo DT_INI_OP.."
"K230","","REGRA_VALIDA_COD_ITEM_PRODUZIDOS_K230","6","",""
"K230","DT_INI_OP","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_INI_OP","2","",""
"K230","DT_INI_OP","REGRA_OBRIGATORIO_DT_INI_OP","2","COD_DOC_OP","Campo obrigatório se pelo menos um dos campos estiver preenchido (COD_DOC_OP ou DT_FIN_OP)"
"K230","","REGRA_OBRIGATORIO_K235_V2","6","","O Registro K235 é de preenchimento obrigatório quando o campo IND_TP_LEIAUTE do Registro K010 for igual a '1'(Completo) e:  os campos DT_INI_OP, DT_FIN_OP e COD_DOC_OP não forem informados ou quando os campos DT_INI_OP e DT_FIN_OP do Registro pai K230 estiverem compreendidos no período de apuração do Registro K100.##MSG_K235_RESUMO"
"K230","","REGRA_VALIDA_PRIMEIRA_APURACAO_K230","6","","Quando conteúdo do campo DT_FIN_OP for menor que o campo DT_INI do registro 0000, o Registro K230 deve ser informado no primeiro período de apuração do K100."
"K230","DT_INI_OP","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K230","DT_FIN_OP","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K230","COD_DOC_OP","REGRA_OBRIGATORIO_COD_DOC_OP","1","DT_INI_OP","Obrigatório informar o código de identificação da ordem de produção quando informada a sua data de início."
"K230","QTD_ENC","REGRA_QTD_ENC_MAIOR_ZERO_V2","1","DT_INI_OP;DT_FIN_OP;COD_DOC_OP",""
"K230","QTD_ENC","REGRA_QTD_ENC_IGUAL_ZERO","1","DT_FIN_OP","O conteúdo do campo deve ser igual a zero quando o campo DT_FIN_OP estiver preenchido e for menor que o campo DT_INI do Registro 0000."
"K235","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K235","","REGRA_DATA_ENTRE_DT_INI_DT_FIN_K235","6","",""
"K235","","REGRA_VALIDA_DT_SAIDA_ESTOQUE_ALOCACAO_PRODUTO","6","","O campo DT_SAIDA deve estar compreendido no período da ordem de produção. Caso não tenha sido informada a data final da produção, esse campo deve ser maior ou igual a DT_INI_OP."
"K235","","REGRA_DIFERENTE_COD_ITEM_RESULTANTE_K230","6","",""
"K235","","REGRA_VALIDA_COD_ITEM_TP_ITEM","6","","O campo somente pode ser informado com COD_ITEM cujo campo TIPO_ITEM possua valores iguais a 00, 01, 02, 03, 04, 05 ou 10."
"K235","DT_SAIDA","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K235","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K250","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K250","","REGRA_DATA_ENTRE_DT_INI_DT_FIN_K250","6","",""
"K250","","REGRA_VALIDA_COD_ITEM_PRODUZIDOS_K250","6","",""
"K250","DT_PROD","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K250","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K255","","REGRA_REGISTRO_OBRIGATORIO_K255","obrigatoriedade","","Se existir K250 e o tipo de leiaute(Campo Indicador de tipo de leiaute do K010) for igual a 1(Completo), o registro K255 é obrigatório."
"K255","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K255","","REGRA_DATA_ENTRE_DT_INI_DT_FIN_K255","6","",""
"K255","","REGRA_DIFERENTE_COD_ITEM_RESULTANTE_K250","6","",""
"K255","","REGRA_VALIDA_COD_ITEM_TP_ITEM","6","","O campo somente pode ser informado com COD_ITEM cujo campo TIPO_ITEM possua valores iguais a 00, 01, 02, 03, 04, 05 ou 10."
"K255","DT_CONS","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K255","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K260","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K260","","REGRA_OBRIGATORIO_COD_OP_OS","6","","O campo deve ser informado se não houver data de retorno ao estoque e a data de saída do estoque estiver dentro do período de apuração do K100."
"K260","","REGRA_DATA_ENTRE_DT_INI_DT_FIN_K260","6","",""
"K260","","REGRA_VALIDA_COD_ITEM_TP_ITEM","6","","O campo somente pode ser informado com COD_ITEM cujo campo TIPO_ITEM possua valores iguais a 00, 01, 02, 03, 04, 05 ou 10."
"K260","","REGRA_MENOR_DT_FIN_K100_K260","6","",""
"K260","DT_SAIDA","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K260","DT_RET","REGRA_MAIOR_IGUAL_DT_SAIDA","1","","A data informada deve ser maior ou igual a data de saída do estoque."
"K260","DT_RET","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K260","QTD_RET","REGRA_OBRIGATORIO_QTD_RET","1","DT_RET","O campo deve ser informado quando existir data de retorno ao estoque."
"K265","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K265","QTD_CONS","REGRA_OBRIGATORIO_QTD","2","QTD_RET","É obrigatório que pelo menos um dos campos de quantidade seja preenchido."
"K265","","REGRA_DIF_COD_ITEM_ORI_COD_ITEM_COD_ITEM","6","",""
"K265","","REGRA_VALIDA_COD_ITEM_TP_ITEM","6","","O campo somente pode ser informado com COD_ITEM cujo campo TIPO_ITEM possua valores iguais a 00, 01, 02, 03, 04, 05 ou 10."
"K270","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K270","DT_FIN_AP","REGRA_MENOR_DT_INI_0000_DT_FIN_AP","2","",""
"K270","DT_INI_AP","REGRA_MENOR_DT_INI_0000_DT_INI_AP","2","",""
"K270","","REGRA_VALIDA_COD_ITEM_TP_ITEM","6","","O campo somente pode ser informado com COD_ITEM cujo campo TIPO_ITEM possua valores iguais a 00, 01, 02, 03, 04, 05 ou 10."
"K270","DT_INI_AP","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K270","DT_FIN_AP","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K270","DT_FIN_AP","REGRA_MAIOR_IGUAL_DT_INI_AP","1","DT_INI_AP","A data final deve ser maior ou igual a data inicial do apontamento."
"K270","QTD_COR_POS","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K270","QTD_COR_NEG","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K270","QTD_COR_NEG","REGRA_SOMENTE_INFORMAR_QTD_UNICA","1","QTD_COR_POS","Somente um dos campos quantidade pode ser informado para o registro."
"K275","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K275","","REGRA_OBRIGATORIO_K275","6","","O registro deve ser informado para ORIGEM (K270) igual a 5 ou quando o registro K270 não possuir correção de quantidade negativa ou positiva."
"K275","","REGRA_OBRIGATORIO_QTD_EXCETO_K220","6","","É obrigatório que pelo menos um dos campos de quantidade seja preenchido."
"K275","","REGRA_SOMENTE_INFORMAR_COD_INS_SUBST","6","","O camo somente pode ser informado para ORIGEM igual a 1 ou 2."
"K275","QTD_COR_POS","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K275","QTD_COR_NEG","REGRA_SOMENTE_INFORMAR_QTD_UNICA","1","QTD_COR_POS","Somente um dos campos quantidade pode ser informado para o registro."
"K275","QTD_COR_NEG","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K280","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K280","","REGRA_EXISTE_COD_PART_V2","6","",""
"K280","COD_PART","REGRA_OBRIGATORIO_COD_PART_ESTOQUE","2","IND_EST","O campo é obrigatório quando o IND_EST for ""1"" ou ""2""."
"K280","","REGRA_VALIDA_COD_ITEM_ESTOQUE_ESCRITURADO_A10E2V1","6","",""
"K280","","REGRA_OBRIGATORIO_INFORMAR_QTD_15001_V1","2","QTD_COR_POS",""
"K280","DT_EST","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K280","DT_EST","REGRA_MENOR_DT_INI_0000_V2","1","",""
"K280","QTD_COR_POS","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K280","QTD_COR_NEG","REGRA_SOMENTE_INFORMAR_QTD_UNICA","1","QTD_COR_POS","Somente um dos campos quantidade pode ser informado para o registro."
"K280","QTD_COR_NEG","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K290","DT_INI_OP","REGRA_OBRIGATORIO_DT_INI_OP","2","COD_DOC_OP","Campo obrigatório se pelo menos um dos campos estiver preenchido (COD_DOC_OP ou DT_FIN_OP)"
"K290","","REGRA_COD_DOC_OP","6","",""
"K290","","REGRA_MENOR_DT_FIN_K100_K290","6","",""
"K290","","REGRA_NAO_INFORMAR_REGISTROS_FILHOS","6","","Se o campo DT_FIN_OP for menor que o campo DT_INI do Registro 0000, é obrigatório que seja informado pelo menos um Registro K291 e não deve existir nenhum Registro filho K292."
"K290","","REGRA_OBRIGATORIO_REGISTRO_K292","6","","Se o campo IND_TP_LEIAUTE do Registro pai K010 for igual a 1 e os campos de DT_INI_OP e DT_FIN_OP do registro estiverem contidos no período do Registro pai K100, então é obrigatório que exista pelo menos um registro filho K292.##MSG_K292_RESUMO"
"K290","DT_INI_OP","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K290","DT_FIN_OP","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K290","DT_FIN_OP","REGRA_MAIOR_DT_INI_OP","1","","Se preenchido, o campo deve ser maior ou igual ao campo DT_INI_OP."
"K290","COD_DOC_OP","REGRA_OBRIGATORIO_COD_DOC_OP","1","DT_INI_OP","Obrigatório informar o código de identificação da ordem de produção quando informada a sua data de início."
"K291","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K291","","REGRA_VALIDA_COD_ITEM_PRODUZIDOS_K291","6","",""
"K291","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K292","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K292","","REGRA_VALIDA_COD_ITEM_TP_ITEM","6","","O campo somente pode ser informado com COD_ITEM cujo campo TIPO_ITEM possua valores iguais a 00, 01, 02, 03, 04, 05 ou 10."
"K292","","REGRA_COD_ITEM_K291_K292","6","","O valor informado no campo COD_ITEM do Registro K292 deve ser diferente dos campos COD_ITEM informados no Registro K291."
"K292","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K300","","REGRA_DATA_ENTRE_DT_INI_DT_FIN_K300","6","",""
"K300","DT_PROD","REGRA_DATA_VALIDA_A4E5V1","0","",""
"K301","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K301","","REGRA_VALIDA_COD_ITEM_PRODUZIDOS_K301","6","",""
"K301","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K302","","REGRA_REGISTRO_OBRIGATORIO_K302","obrigatoriedade","","Se existir K300 e o tipo de leiaute(Campo Indicador de tipo de leiaute do K010) for igual a 1(Completo), o registro K302 é obrigatório."
"K302","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"K302","","REGRA_VALIDA_COD_ITEM_TP_ITEM","6","","O campo somente pode ser informado com COD_ITEM cujo campo TIPO_ITEM possua valores iguais a 00, 01, 02, 03, 04, 05 ou 10."
"K302","","REGRA_COD_ITEM_K301_K302","6","","O valor informado no campo COD_ITEM do Registro K302 deve ser diferente dos campos COD_ITEM informados no Registro K301."
"K302","QTD","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"K990","","REGRA_QTD_LIN_BLOCOK","0","","Quantidade de linhas do bloco K informada não confere com a esperada pelo sistema."
"K990","","REGRA_BLOCO_COM_SEM_MOVIMENTO","0","",""
"1010","IND_GIAF1","REGRA_SOMENTE_INFORMAR_PARA_UF","1","",""
"1010","IND_GIAF3","REGRA_SOMENTE_INFORMAR_PARA_UF","1","",""
"1010","IND_GIAF4","REGRA_SOMENTE_INFORMAR_PARA_UF","1","",""
"1100","DT_DE","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DE","2","",""
"1100","DT_RE","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_RE","2","",""
"1100","DT_CHC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_CHC","2","",""
"1100","DT_AVB","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_AVB","2","",""
"1100","NRO_RE","REGRA_OBRIGATORIO_IND_DOC_NRO_RE","2","",""
"1100","DT_RE","REGRA_OBRIGATORIO_IND_DOC_DT_RE","2","",""
"1100","","REGRA_EXISTE_1110","6","","Se exportação indireta (NAT_EXP = 1), informe os Registros 1105 e 1110."
"1100","","REGRA_OBRIGATORIO_BLOCO1_1100","6","",""
"1100","","REGRA_NAO_INFORMAR_BLOCO1_1100","6","",""
"1100","DT_DE","REGRA_DATA_VALIDA_A4E5V1","0","",""
"1100","DT_DE","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"1100","DT_RE","REGRA_DATA_VALIDA_A4E5V1","0","",""
"1100","DT_CHC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"1100","DT_CHC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"1100","DT_AVB","REGRA_DATA_VALIDA_A4E5V1","0","",""
"1100","DT_AVB","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"1105","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"1105","DT_DOC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC","2","",""
"1105","CHV_NFE","REGRA_OBRIGATORIO_CHV_NFE_CTE_A13E1V2","2","COD_MOD",""
"1105","CHV_NFE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"1105","CHV_NFE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"1105","CHV_NFE","REGRA_PREENCHER_CHV_NFE_CTE_A13E1V2","2","COD_MOD",""
"1105","CHV_NFE","REGRA_VALIDA_UF_NFE_CTE","2","",""
"1105","CHV_NFE","REGRA_VALIDA_CNPJ_NFE_14001_V1","2","",""
"1105","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"1105","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"1105","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"1105","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"1110","","REGRA_EXISTE_UNID_V2","6","",""
"1110","","REGRA_EXISTE_COD_PART_V2","6","",""
"1110","DT_DOC","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000_DT_DOC","2","",""
"1110","CHV_NFE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"1110","CHV_NFE","REGRA_OBRIGATORIO_CHV_NFE_CTE_A13E1V2","2","COD_MOD",""
"1110","CHV_NFE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"1110","CHV_NFE","REGRA_PREENCHER_CHV_NFE_CTE_A13E1V2","2","COD_MOD",""
"1110","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"1110","","REGRA_COMPARA_CNPJ_DOCE_EXPORTACAO","6","",""
"1110","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"1110","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
