"register","index","code","type","required","length","xsd_type","decimal","spec_type","spec_required","desc"
"F510","12","VL_COFINS","float","","","","2","N","","Valor da COFINS"
"F510","13","COD_MOD","char","","002*","","","C","","Código do modelo do documento fiscal, conforme a Tabela 4.1.1"
"F510","14","CFOP","char","","004*","numeric_code","","N","","Código Fiscal de Operação e Prestação"
"F510","15","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"F510","16","INFO_COMPL","char","","","","","C","","Informação complementar"
"F519","2","NUM_PROC","char","True","020","","","C","O","Identificação do processo ou ato concessório"
"F519","3","IND_PROC","char","True","001*","","","C","O","Indicador da origem do processo"
"F525","2","VL_REC","float","True","","","2","N","O","Valor total da receita recebida, correspondente ao indicador informado no campo 03 (IND_REC)"
"F525","3","IND_REC","char","True","002","","","C","O","Indicador da composição da receita recebida no período (Campo 02)"
"F525","4","CNPJ_CPF","char","","014","","","C","","CNPJ/CPF do participante (cliente/pessoa física ou jurídica pagadora) ou da administradora de cartões (vendas por cartão de débito ou de crédito), no caso de detalhamento da receita recebida conforme os indicadores “01” ou “02”, respectivamente"
"F525","5","NUM_DOC","char","","060","","","C","","Número do título de crédito ou do documento fiscal, no caso de detalhamento da receita recebida conforme os indicadores “03” ou “04”, respectivamente"
"F525","6","COD_ITEM","char","","060","","","C","","Código do item (campo 02 do Registro 0200), no caso de detalhamento da receita recebida por item vendido, conforme o indicador “05”"
"F525","7","VL_REC_DET","float","True","","","2","N","O","Valor da receita detalhada, correspondente ao conteúdo informado no campo 04, 05 ou 06"
"F525","8","CST_PIS","char","","002*","numeric_code","","N","","Código da Situação Tributária referente ao PIS/Pasep"
"F525","9","CST_COFINS","char","","002*","numeric_code","","N","","Código da Situação Tributária referente a COFINS"
"F525","10","INFO_COMPL","char","","","","","C","","Informação complementar"
"F525","11","COD_CTA","char","","255","","","C","","Código da conta analítica contábil representativa da receita recebida"
"F550","2","VL_REC_COMP","float","True","","","2","N","O","Valor total da receita auferida, referente à combinação de CST e Alíquota"
"F550","3","CST_PIS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente ao PIS/Pasep"
"F550","4","VL_DESC_PIS","float","","","","2","N","","Valor do desconto / exclusão da base de cálculo"
"F550","5","VL_BC_PIS","float","","","","2","N","","Valor da base de cálculo do PIS/Pasep"
"F550","6","ALIQ_PIS","float","","008","","4","N","","Alíquota do PIS/Pasep (em percentual)"
"F550","7","VL_PIS","float","","","","2","N","","Valor do PIS/Pasep"
"F550","8","CST_COFINS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente a COFINS"
"F550","9","VL_DESC_COFINS","float","","","","2","N","","Valor do desconto / exclusão da base de cálculo"
"F550","10","VL_BC_COFINS","float","","","","2","N","","Valor da base de cálculo da COFINS"
"F550","11","ALIQ_COFINS","float","","008","","4","N","","Alíquota da COFINS (em percentual)"
"F550","12","VL_COFINS","float","","","","2","N","","Valor da COFINS"
"F550","13","COD_MOD","char","","002*","","","C","","Código do modelo do documento fiscal, conforme a Tabela 4.1.1"
"F550","14","CFOP","char","","004*","numeric_code","","N","","Código Fiscal de Operação e Prestação"
"F550","15","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"F550","16","INFO_COMPL","char","","","","","C","","Informação complementar"
"F559","2","NUM_PROC","char","True","020","","","C","O","Identificação do processo ou ato concessório"
"F559","3","IND_PROC","char","True","001*","","","C","O","Indicador da origem do processo"
"F560","2","VL_REC_COMP","float","True","","","2","N","O","Valor total da receita auferida, referente à combinação de CST e Alíquota"
"F560","3","CST_PIS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente ao PIS/Pasep"
"F560","4","VL_DESC_PIS","float","","","","2","N","","Valor do desconto / exclusão da base de cálculo"
"F560","5","QUANT_BC_PIS","float","","","","3","N","","Base de cálculo em quantidade - PIS/Pasep"
"F560","6","ALIQ_PIS_QUANT","float","","008","","4","N","","Alíquota do PIS/Pasep (em reais)"
"F560","7","VL_PIS","float","","","","2","N","","Valor do PIS/Pasep"
"F560","8","CST_COFINS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente a COFINS"
"F560","9","VL_DESC_COFINS","float","","","","2","N","","Valor do desconto / exclusão da base de cálculo"
"F560","10","QUANT_BC_COFINS","float","","","","3","N","","Base de cálculo em quantidade - COFINS"
"F560","11","ALIQ_COFINS_QUANT","float","","008","","4","N","","Alíquota da COFINS (em reais)"
"F560","12","VL_COFINS","float","","","","2","N","","Valor da COFINS"
"F560","13","COD_MOD","char","","002*","","","C","","Código do modelo do documento fiscal, conforme a Tabela 4.1.1"
"F560","14","CFOP","char","","004*","numeric_code","","N","","Código Fiscal de Operação e Prestação"
"F560","15","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"F560","16","INFO_COMPL","char","","","","","C","","Informação complementar"
"F569","2","NUM_PROC","char","True","020","","","C","O","Identificação do processo ou ato concessório"
"F569","3","IND_PROC","char","True","001*","","","C","O","Indicador da origem do processo"
"F600","2","IND_NAT_RET","char","True","002*","numeric_code","","N","O","Indicador de Natureza da Retenção na Fonte: 01 - Retenção por Órgãos, Autarquias e Fundações Federais; 02 - Retenção por outras Entidades da Adm. Pública Federal; 03 - Retenção por Pessoas Jurídicas de Direito Privado; 04 - Retenção por Sociedade Cooperativa; 05 - Retenção por Fabricante de Máquinas e Veículos; 99 - Outras Retenções"
"F600","3","DT_RET","date","True","008*","","","D","O","Data da Retenção"
"F600","4","VL_BC_RET","float","True","","","4","N","O","Valor da base de cálculo da retenção ou do recolhimento (sociedade cooperativa)"
"F600","5","VL_RET","float","True","","","2","N","O","Valor Total Retido na Fonte / Recolhido (sociedade cooperativa)"
"F600","6","COD_REC","char","","004","","","C","","Código da Receita"
"F600","7","IND_NAT_REC","char","","001*","numeric_code","","N","","Indicador da Natureza da Receita: 0 - Receita de Natureza Não Cumulativa; 1 - Receita de Natureza Cumulativa"
"F600","8","CNPJ","char","True","014*","numeric_code","","N","O","CNPJ da Fonte Pagadora ou Beneficiária da Retenção / Recolhimento"
"F600","9","VL_RET_PIS","float","True","","","2","N","O","Valor Retido na Fonte - Parcela Referente ao PIS/Pasep"
"F600","10","VL_RET_COFINS","float","True","","","2","N","O","Valor Retido na Fonte - Parcela Referente a COFINS"
"F600","11","IND_DEC","char","True","001*","numeric_code","","N","O","Indicador da Condição da Pessoa Jurídica Declarante"
"F700","2","IND_ORI_DED","char","True","002*","numeric_code","","N","O","Indicador de Origem de Deduções Diversas"
"F700","3","IND_NAT_DED","char","True","001*","numeric_code","","N","O","Indicador da Natureza da Dedução"
"F700","4","VL_DED_PIS","float","True","","","2","N","O","Valor a Deduzir - PIS/Pasep"
"F700","5","VL_DED_COFINS","float","True","","","2","N","O","Valor a Deduzir - COFINS"
"F700","6","VL_BC_OPER","float","","","","2","N","","Valor da Base de Cálculo da Operação"
"F700","7","CNPJ","char","","014*","numeric_code","","N","","CNPJ da Pessoa Jurídica relacionada à Operação"
"F700","8","INF_COMP","char","","090","","","C","","Informações Complementares do Documento/Operação"
"F800","2","IND_NAT_EVEN","char","True","002*","numeric_code","","N","O","Indicador da Natureza do Evento de Sucessão"
"F800","3","DT_EVEN","date","True","008*","","","D","O","Data do Evento"
"F800","4","CNPJ_SUCED","char","True","014*","numeric_code","","N","O","CNPJ da Pessoa Jurídica Sucedida"
"F800","5","PA_CONT_CRED","char","True","006*","numeric_code","","N","O","Período de Apuração do Crédito - Mês/Ano (MM/AAAA)"
"F800","6","COD_CRED","char","True","003*","numeric_code","","N","O","Código do crédito transferido, conforme Tabela 4.3.6"
"F800","7","VL_CRED_PIS","float","True","","","2","N","O","Valor do Crédito Transferido de PIS/Pasep"
"F800","8","VL_CRED_COFINS","float","True","","","2","N","O","Valor do Crédito Transferido de Cofins"
"F800","9","PER_CRED_CIS","float","","006","","2","N","","Percentual do crédito original transferido, no caso de evento de Cisão."
"F990","2","QTD_LIN_F","int","True","","","","N","O","Quantidade total de linhas do Bloco F"
"I001","2","IND_MOV","char","True","001","","","C","O","Indicador de movimento:0- Bloco com dados informados;1- Bloco sem dados informados"
"I010","2","CNPJ","char","True","014*","numeric_code","","N","O","Número de inscrição do estabelecimento no CNPJ"
"I010","3","IND_ATIV","char","True","002*","numeric_code","","N","O","Indicador de operações realizadas no período"
"I010","4","INFO_COMPL","char","","","","","C","","Informação complementar"
"I100","2","VL_REC_FIN","float","True","","","2","N","O","Valor Total do Faturamento/Receita Bruta no Período"
"I100","3","CST","char","True","002*","numeric_code","","N","O","Código de Situação Tributária referente à Receita informada no Campo 02"
"I100","4","VL_TOT_DED_GER","float","","","","2","N","","Valor Total das Deduções e Exclusões de Caráter Geral"
"I100","5","VL_TOT_DED_ESP","float","","","","2","N","","Valor Total das Deduções e Exclusões de Caráter Específico"
"I100","6","VL_BC_PIS","float","","","","2","N","","Valor da base de cálculo do PIS/Pasep"
"I100","7","ALIQ_PIS","float","","008","","2","N","","Alíquota do PIS/Pasep (em percentual)"
"I100","8","VL_PIS","float","","","","2","N","","Valor do PIS/Pasep "
"I100","9","VL_BC_COFINS","float","","","","2","N","","Valor da base de cálculo da COFINS"
"I100","10","ALIQ_COFINS","float","","008","","2","N","","Alíquota da COFINS (em percentual)"
"I100","11","VL_COFINS","float","","","","2","N","","Valor da COFINS"
"I100","12","INF_COMP","char","","090","","","C","","Informações Complementares"
"I199","2","NUM_PROC","char","True","020","","","C","O","Identificação do processo ou ato concessório"
"I199","3","IND_PROC","char","True","001*","","","C","O","Indicador da origem do processo"
"I200","2","NUM_CAMPO","char","True","002*","","","C","O","Número do Campo do registro I100 objeto de detalhamento"
"I200","3","COD_DET","char","True","005*","","","C","O","Código do Tipo de Detalhamento"
"I200","4","VL_DET","float","True","","","2","N","O","Valor detalhado referente ao campo 02 deste registro"
"I200","5","COD_CTA","char","","255","","","C","","Código da conta contábil referente ao valor informado no campo 04"
"I200","6","INF_COMP","char","","090","","","C","","Informações Complementares"
"I299","2","NUM_PROC","char","True","020","","","C","O","Identificação do processo ou ato concessório"
"I299","3","IND_PROC","char","True","001*","","","C","O","Indicador da origem do processo"
"I300","2","COD_COMP","char","True","008*","","","C","O","Código do Complemento"
"I300","3","VL_COMP","float","True","","","2","N","O","Valor detalhado referente ao campo 02 deste registro"
"I300","4","COD_CTA","char","","255","","","C","","Conta Contábil"
"I300","5","INF_COMP","char","","090","","","C","","Informações Complementares"
"I399","2","NUM_PROC","char","True","020","","","C","O","Identificação do processo ou ato concessório"
"I399","3","IND_PROC","char","True","001*","","","C","O","Indicador da origem do processo"
"I990","2","QTD_LIN_I","int","True","","","","N","O","Quantidade total de linhas do Bloco I"
"M001","2","IND_MOV","char","True","001","","","C","O","Indicador de movimento:0- Bloco com dados informados;1- Bloco sem dados informados"
"M100","2","COD_CRED","char","True","003*","","","C","O","Código de Tipo de Crédito apurado no período, conforme a Tabela 4.3.6"
"M100","3","IND_CRED_ORI","char","True","001*","numeric_code","","N","O","Indicador de Crédito Oriundo de"
"M100","4","VL_BC_CRED","float","","","","2","N","","Valor da Base de Cálculo do Crédito"
"M100","5","ALIQ_PIS","float","","008","","4","N","","Alíquota do PIS/Pasep (em percentual)"
"M100","6","QUANT_BC_PIS","float","","","","3","N","","Base de cálculo em quantidade PIS/Pasep"
"M100","7","ALIQ_PIS_QUANT","float","","","","4","N","","Alíquota do PIS (em reais)"
"M100","8","VL_CRED","float","True","","","2","N","O","Valor total do crédito apurado no período"
"M100","9","VL_AJUS_ACRES","float","True","","","2","N","O","Valor total dos ajustes de acréscimo"
"M100","10","VL_AJUS_REDUC","float","True","","","2","N","O","Valor total dos ajustes de redução"
"M100","11","VL_CRED_DIF","float","True","","","2","N","O","Valor total do crédito diferido no período"
"M100","12","VL_CRED_DISP","float","True","","","2","N","O","Valor Total do Crédito Disponível relativo ao Período (07 + 08 - 09 - 10)"
"M100","13","IND_DESC_CRED","char","True","001*","numeric_code","","N","O","Indicador de utilização do crédito disponível no período."
"M100","14","VL_CRED_DESC","float","","","","2","N","","Valor do Crédito disponível, descontado da contribuição apurada no próprio período"
"M100","15","SLD_CRED","float","True","","","2","N","O","Saldo de créditos a utilizar em períodos futuros (12 - 14)"
"M105","2","NAT_BC_CRED","char","True","002*","","","C","O","Código da Natureza da Base de Cálculo do Crédito apurado no período, conforme a Tabela 4.3.7"
"M105","3","CST_PIS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente ao crédito de PIS/Pasep (Tabela 4.3.3) - Códigos 50 a 56 (créditos Básicos) e de 60 a 66 (Créditos Presumidos)."
"M105","4","VL_BC_PIS_TOT","float","","","","2","N","","Valor Total da Base de Cálculo escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_PIS informado no Campo 03"
"M105","5","VL_BC_PIS_CUM","float","","","","2","N","","Parcela do Valor Total da Base de Cálculo informada no Campo 04, vinculada a receitas com incidência cumulativa. Campo de preenchimento específico para a pessoa jurídica sujeita ao regime cumulativo e não-cumulativo da contribuição (COD_INC_TRIB = 3 do Registro 0110)"
"M105","6","VL_BC_PIS_NC","float","","","","2","N","","Valor Total da Base de Cálculo do Crédito, vinculada a receitas com incidência não-cumulativa (Campo 04 - Campo 05)."
"M105","7","VL_BC_PIS","float","","","","2","N","","Valor da Base de Cálculo do Crédito, vinculada ao tipo de Crédito escriturado em M100. Para os CST_PIS = “50”, “51”, “52”, “60”, “61” e “62”: Informar o valor do Campo 06 (VL_BC_PIS_NC); para os CST_PIS = “53”, “54”, “55”, “56”, “63”, “64” “65” e “66” (Crédito sobre operações vinculadas a mais de um tipo de receita): Informar a parcela do valor do Campo 06 (VL_BC_PIS_NC) vinculada especificamente ao tipo de crédito escriturado em M100"
"M105","8","QUANT_BC_PIS_TOT","float","","","","3","N","","Quantidade Total da Base de Cálculo do Crédito apurado em Unidade de Medida de Produto, escriturada nos documentos e operações (Bloco “C”), referente ao CST_PIS informado no Campo 03"
"M105","9","QUANT_BC_PIS","float","","","","3","N","","Parcela da base de cálculo do crédito em quantidade (campo 08) vinculada ao tipo de crédito escriturado em M100."
"M105","10","DESC_CRED","char","","060","","","C","","Descrição do crédito"
"M110","2","IND_AJ","char","True","001*","","","C","O","Indicador do tipo de ajuste."
"M110","3","VL_AJ","float","True","","","2","N","O","Valor do ajuste"
"M110","4","COD_AJ","char","True","002*","","","C","O","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M110","5","NUM_DOC","char","","","","","C","","Número do documento / processo / declaração ao qual o ajuste está vinculado, se houver."
"M110","6","DESCR_AJ","char","","","","","C","","Descrição resumida do ajuste."
"M110","7","DT_REF","date","","008*","","","D","","Data de referência do ajuste (ddmmaaaa)"
"M115","2","DET_VALOR_AJ","float","True","","","2","N","O","Detalhamento do valor do crédito reduzido ou acrescido, informado no Campo 03 (VL_AJ) do registro M110"
"M115","3","CST_PIS","char","","002*","numeric_code","","N","","Código de Situação Tributária referente à operação detalhada neste registro"
"M115","4","DET_BC_CRED","float","","","","3","N","","Detalhamento da base de cálculo geradora de ajuste de crédito"
"M115","5","DET_ALIQ","float","","008","","4","N","","Detalhamento da alíquota a que se refere o ajuste de crédito"
"M115","6","DT_OPER_AJ","date","True","008*","","","D","O","Data da operação a que se refere o ajuste informado neste registro"
"M115","7","DESC_AJ","char","","255","","","C","","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M115","8","COD_CTA","char","","255","","","C","","Código da conta contábil debitada/creditada"
"M115","9","INFO_COMPL","char","","255","","","C","","Informação complementar"
"M200","2","VL_TOT_CONT_NC_PER","float","True","","","2","N","O","Valor Total da Contribuição Não Cumulativa do Período (recuperado do campo 13 do Registro M210, quando o campo COD_CONT for igual a 01, 02, 03, 04, 32 e 71)"
"M200","3","VL_TOT_CRED_DESC","float","True","","","2","N","O","Valor do Crédito Descontado, Apurado no Próprio Período da Escrituração (recuperado do campo 14 do Registro M100)"
"M200","4","VL_TOT_CRED_DESC_ANT","float","True","","","2","N","O","Valor do Crédito Descontado, Apurado em Período de Apuração Anterior (recuperado do campo 13 do Registro 1100)"
"M200","5","VL_TOT_CONT_NC_DEV","float","True","","","2","N","O","Valor Total da Contribuição Não Cumulativa Devida (02 - 03 - 04)"
"M200","6","VL_RET_NC","float","True","","","2","N","O","Valor Retido na Fonte Deduzido no Período (Não Cumulativo)"
"M200","7","VL_OUT_DED_NC","float","True","","","2","N","O","Outras Deduções do Regime Não Cumulativo no Período"
"M200","8","VL_CONT_NC_REC","float","True","","","2","N","O","Valor da Contribuição Não Cumulativa a Recolher/Pagar (05 - 06 - 07)"
"M200","9","VL_TOT_CONT_CUM_PER","float","True","","","2","N","O","Valor Total da Contribuição Cumulativa do Período (recuperado do campo 13 do Registro M210, quando o campo COD_CONT for igual a 31, 32, 51, 52, 53, 54 e 72)"
"M200","10","VL_RET_CUM","float","True","","","2","N","O","Valor Retido na Fonte Deduzido no Período (Cumulativo)"
"M200","11","VL_OUT_DED_CUM","float","True","","","2","N","O","Outras Deduções do Regime Cumulativo no Período"
"M200","12","VL_CONT_CUM_REC","float","True","","","2","N","O","Valor da Contribuição Cumulativa a Recolher/Pagar (09 - 10 - 11)"
"M200","13","VL_TOT_CONT_REC","float","True","","","2","N","O","Valor Total da Contribuição a Recolher/Pagar no Período (08 + 12)"
"M205","2","NUM_CAMPO","char","True","002*","","","C","O","Informar o número do campo do registro M200"
"M205","3","COD_REC","char","True","006","","","C","O","Informar o Código da Receita referente à contribuição a recolher, detalhada neste registro"
"M205","4","VL_DEBITO","float","True","","","2","N","O","Valor do Débito correspondente à contribuição a recolher, detalhada neste registro"
"M210","2","COD_CONT","char","True","002","","","C","O","Código da contribuição social apurada no período, conforme a Tabela 4.3.5."
"M210","3","VL_REC_BRT","float","True","","","2","N","O","Valor da Receita Bruta"
"M210","4","VL_BC_CONT","float","True","","","2","N","O","Valor da Base de Cálculo da Contribuição"
"M210","5","VL_AJUS_ACRES_BC","float","True","","","2","N","O","Valor do total dos ajustes de acréscimo da base de cálculo da contribuição a que se refere o Campo 04"
"M210","6","VL_AJUS_REDUC_BC","float","True","","","2","N","O","Valor do total dos ajustes de redução da base de cálculo da contribuição a que se refere o Campo 04"
"M210","7","VL_BC_CONT_AJUS","float","True","","","2","N","O","Valor da Base de Cálculo da Contribuição, após os ajustes (Campo 07 = Campo 04 + Campo 05 - Campo 06)"
"M210","8","ALIQ_PIS","float","","008","","4","N","","Alíquota do PIS/Pasep (em percentual)"
"M210","9","QUANT_BC_PIS","float","","","","3","N","","Base de cálculo em quantidade PIS/Pasep"
"M210","10","ALIQ_PIS_QUANT","float","","","","4","N","","Alíquota do PIS (em reais)"
"M210","11","VL_CONT_APUR","float","True","","","2","N","O","Valor total da contribuição social apurada"
"M210","12","VL_AJUS_ACRES","float","True","","","2","N","O","Valor total dos ajustes de acréscimo"
"M210","13","VL_AJUS_REDUC","float","True","","","2","N","O","Valor total dos ajustes de redução"
"M210","14","VL_CONT_DIFER","float","","","","2","N","","Valor da contribuição a diferir no período"
"M210","15","VL_CONT_DIFER_ANT","float","","","","2","N","","Valor da contribuição diferida em períodos anteriores"
"M210","16","VL_CONT_PER","float","True","","","2","N","O","Valor Total da Contribuição do Período (11 + 12 - 13 - 14 + 15)"
"M211","2","IND_TIP_COOP","char","True","002*","numeric_code","","N","O","Indicador do Tipo de Sociedade Cooperativa."
"M211","3","VL_BC_CONT_ANT_EXC_COOP","float","True","","","2","N","O","Valor da Base de Cálculo da Contribuição, conforme Registros escriturados nos Blocos A, C, D e F, antes das Exclusões das Cooperativas"
"M211","4","VL_EXC_COOP_GER","float","","","","2","N","","Valor de Exclusão Especifica das Cooperativas em Geral, decorrente das Sobras Apuradas na DRE, destinadas a constituição do Fundo de Reserva e do FATES."
"M211","5","VL_EXC_ESP_COOP","float","","","","2","N","","Valor das Exclusões da Base de Cálculo Especifica do Tipo da Sociedade Cooperativa, conforme Campo 02 (IND_TIP_COOP)"
"M211","6","VL_BC_CONT","float","True","","","2","N","O","Valor da Base de Cálculo, após as Exclusões Especificas da Sociedade Cooperativa (03 - 04 - 05) - Transportar para M210"
"M215","2","IND_AJ_BC","char","True","001*","","","C","O","Indicador do tipo de ajuste da base de cálculo"
"M215","3","VL_AJ_BC","float","True","","","2","N","O","Valor do ajuste da base de cálculo"
"M215","4","COD_AJ_BC","char","True","002*","","","C","O","Código do ajuste da base de cálculo, conforme a Tabela indicada no item 4.3.18"
"M215","5","NUM_DOC","char","","","","","C","","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver"
"M215","6","DESCR_AJ_BC","char","","","","","C","","Descrição resumida do ajuste na base de cálculo"
"M215","7","DT_REF","date","","008*","","","D","","Data de referência do ajuste (ddmmaaaa)"
"M215","8","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"M215","9","CNPJ","char","","014*","numeric_code","","N","","CNPJ do estabelecimento a que se refere o ajuste"
"M215","10","INFO_COMPL","char","","","","","C","","Informação complementar"
"M220","2","IND_AJ","char","True","001*","","","C","O","Indicador do tipo de ajuste"
"M220","3","VL_AJ","float","True","","","2","N","O","Valor do ajuste"
"M220","4","COD_AJ","char","True","002*","","","C","O","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M220","5","NUM_DOC","char","","","","","C","","Número do documento / processo / declaração ao qual o ajuste está vinculado, se houver"
"M220","6","DESCR_AJ","char","","","","","C","","Descrição resumida do ajuste."
"M220","7","DT_REF","date","","008*","","","D","","Data de referência do ajuste (ddmmaaaa)"
"M225","2","DET_VALOR_AJ","float","True","","","2","N","O","Detalhamento do valor da contribuição reduzida ou acrescida,informado no Campo 03 (VL_AJ) do registro M220"
"M225","3","CST_PIS","char","","002*","numeric_code","","N","","Código de Situação Tributária referente à operação detalhada neste registro"
"M225","4","DET_BC_CRED","float","","","","3","N","","Detalhamento da base de cálculo geradora de ajuste de contribuição"
"M225","5","DET_ALIQ","float","","008","","4","N","","Detalhamento da alíquota a que se refere o ajuste de contribuição"
"M225","6","DT_OPER_AJ","date","True","008*","","","D","O","Data da operação a que se refere o ajuste informado neste registro"
"M225","7","DESC_AJ","char","","255","","","C","","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M225","8","COD_CTA","char","","255","","","C","","Código da conta contábil debitada/creditada"
"M225","9","INFO_COMPL","char","","255","","","C","","Informação complementar"
"M230","2","CNPJ","char","True","014*","numeric_code","","N","O","CNPJ da pessoa jurídica de direito público, empresa pública, sociedade de economia mista ou suas subsidiárias."
"M230","3","VL_VEND","float","True","","","2","N","O","Valor Total das vendas no período"
"M230","4","VL_NAO_RECEB","float","True","","","2","N","O","Valor Total não recebido no período"
"M230","5","VL_CONT_DIF","float","True","","","2","N","O","Valor da Contribuição diferida no período"
"M230","6","VL_CRED_DIF","float","","","","2","N","","Valor do Crédito diferido no período"
"M230","7","COD_CRED","char","","003*","","","C","","Código de Tipo de Crédito diferido no período, conforme a Tabela 4.3.6"
"M300","2","COD_CONT","char","True","002","","","C","O","Código da contribuição  social diferida em períodos anteriores , conforme a Tabela 4.3.5"
"M300","3","VL_CONT_APUR_DIFER","float","True","","","2","N","O","Valor da Contribuição Apurada, diferida em períodos anteriores"
"M300","4","NAT_CRED_DESC","char","","002","","","C","","Natureza do Crédito Diferido, vinculado a receita tributada no mercado interno, a descontar:01 - Crédito a Alíquota Básica;02 - Crédito a Alíquota Diferenciada;03 - Crédito a Alíquota por Unidade de Produto;04 Crédito Presumido da Agroindústria."
"M300","5","VL_CRED_DESC_DIFER","float","","","","2","N","","Valor do Crédito a Descontar vinculado à contribuição diferida"
"M300","6","VL_CONT_DIFER_ANT","float","True","","","2","N","O","Valor da Contribuição a Recolher, diferida em períodos anteriores (Campo 03 – Campo 05)"
"M300","7","PER_APUR","char","True","006*","numeric_code","","N","O","Período de apuração da contribuição social e dos créditos diferidos (MMAAAA)"
"M300","8","DT_RECEB","date","","008*","","","D","","Data de recebimento da receita, objeto de diferimento"
"M350","2","VL_TOT_FOL","float","True","","","2","N","O","Valor Total da Folha de Salários"
"M350","3","VL_EXC_BC","float","True","","","2","N","O","Valor Total das Exclusões à Base de Cálculo"
"M350","4","VL_TOT_BC","float","True","","","2","N","O","Valor Total da Base de Cálculo"
"M350","5","ALIQ_PIS_FOL","float","True","006","","2","N","O","Alíquota do PIS/Pasep - Folha de Salários"
"M350","6","VL_TOT_CONT_FOL","float","True","","","2","N","O","Valor Total da Contribuição Social sobre a Folha de Salários"
"M400","2","CST_PIS","char","True","002","","","C","O","Código de Situação Tributária - CST das demais receitas auferidas no período, sem incidência da contribuição, ou sem contribuição apurada a pagar, conforme a Tabela 4.3.3."
"M400","3","VL_TOT_REC","float","True","","","2","N","O","Valor total da receita bruta no período."
"M400","4","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"M400","5","DESC_COMPL","char","","","","","C","","Descrição Complementar da Natureza da Receita"
"M410","2","NAT_REC","char","True","003*","","","C","O","<html>Natureza da Receita, conforme código constante nas Tabelas de Detalhamento da Natureza da Receita por Situação Tributária abaixo:<br/>- Tabela 4.3.10: Produtos Sujeitos à Incidência Monofásica da Contribuição Social - Alíquotas Diferenciadas (CST 04);<br/>- Tabela 4.3.12: Produtos Sujeitos à Substituição Tributária da Contribuição Social (CST 05);<br/>- Tabela 4.3.13: Produtos Sujeitos à Alíquota Zero da Contribuição Social (CST 06);<br/>- Tabela 4.3.14: Operações com Isenção da Contribuição Social (CST 07);<br/>- Tabela 4.3.15: Operações sem Incidência da Contribuição Social (CST 08);<br/>- Tabela 4.3.16: Operações com Suspensão da Contribuição Social (CST 09).</html>"
"M410","3","VL_REC","float","True","","","2","N","O","Valor da receita bruta no período, relativo a natureza da receita (NAT_REC)"
"M410","4","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"M410","5","DESC_COMPL","char","","","","","C","","Descrição Complementar da Natureza da Receita"
"M500","2","COD_CRED","char","True","003*","","","C","O","Código de Tipo de Crédito apurado no período, conforme a Tabela 4.3.6"
"M500","3","IND_CRED_ORI","char","True","001*","numeric_code","","N","O","Indicador de Crédito Oriundo de:"
"M500","4","VL_BC_CRED","float","","","","2","N","","Valor da Base de Cálculo do Crédito"
"M500","5","ALIQ_COFINS","float","","008","","4","N","","Alíquota da COFINS (em percentual)"
"M500","6","QUANT_BC_COFINS","float","","","","3","N","","Base de cálculo em quantidade COFINS"
"M500","7","ALIQ_COFINS_QUANT","float","","","","4","N","","Alíquota da COFINS (em reais)"
"M500","8","VL_CRED","float","True","","","2","N","O","Valor total do crédito apurado no período"
"M500","9","VL_AJUS_ACRES","float","True","","","2","N","O","Valor total dos ajustes de acréscimo"
"M500","10","VL_AJUS_REDUC","float","True","","","2","N","O","Valor total dos ajustes de redução"
"M500","11","VL_CRED_DIF","float","True","","","2","N","O","Valor total do crédito diferido no período"
"M500","12","VL_CRED_DISP","float","True","","","2","N","O","Valor Total do Crédito Disponível relativo ao Período (07 + 08 - 09 - 10)"
"M500","13","IND_DESC_CRED","char","True","001*","numeric_code","","N","O","Indicador de utilização do crédito disponível no período"
"M500","14","VL_CRED_DESC","float","","","","2","N","","Valor do Crédito disponível, descontado da contribuição apurada no próprio período"
"M500","15","SLD_CRED","float","True","","","2","N","O","Saldo de créditos a utilizar em períodos futuros (12 - 14)"
"M505","2","NAT_BC_CRED","char","True","002*","","","C","O","Código da Natureza da Base de Cálculo do Crédito apurado no período, conforme a Tabela 4.3.7"
"M505","3","CST_COFINS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente ao crédito de COFINS (Tabela 4.3.4) - Códigos 50 a 56 (créditos Básicos) e de 60 a 66 (Créditos Presumidos)."
